"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"surpriseIndex"
21	28	"3Iron"	"f"	"crossMov"	1.86070715911769
21	30	"Corn"	"c"	"sample"	6.73258736446186
21	30	"Corn"	"c"	"random"	2.17259885923462
21	30	"Corn"	"c"	"crossMov"	1.67129161868399
21	30	"Corn"	"f"	"sample"	9.42025781397301
21	30	"Corn"	"f"	"random"	1.36971754451736
21	30	"Corn"	"f"	"crossMov"	1.73080035271524
21	30	"3Iron"	"c"	"sample"	5.73222731363685
21	30	"3Iron"	"c"	"random"	1.892279489624
21	30	"3Iron"	"c"	"crossMov"	2.08754741306151
21	30	"3Iron"	"f"	"sample"	9.59415124238485
21	30	"3Iron"	"f"	"random"	1.59867343741748
21	30	"3Iron"	"f"	"crossMov"	1.42815803936171
21	32	"Corn"	"c"	"sample"	8.50484112290899
21	32	"Corn"	"c"	"random"	1.91401167891453
21	32	"Corn"	"c"	"crossMov"	1.75942158893087
21	32	"Corn"	"f"	"sample"	11.3114996687602
21	32	"Corn"	"f"	"random"	1.1143062248864
21	32	"Corn"	"f"	"crossMov"	1.40788713752001
21	32	"3Iron"	"c"	"sample"	5.5647139368481
21	32	"3Iron"	"c"	"random"	2.42569143078193
21	32	"3Iron"	"c"	"crossMov"	2.44211077990426
21	32	"3Iron"	"f"	"sample"	8.28240991656683
21	32	"3Iron"	"f"	"random"	1.42620807065319
21	32	"3Iron"	"f"	"crossMov"	1.32800958583953
22	2	"Corn"	"c"	"sample"	3.80783062488908
22	2	"Corn"	"c"	"random"	3.34952538510337
22	2	"Corn"	"c"	"crossMov"	1.41326206766041
22	2	"Corn"	"f"	"sample"	1.18797823814382
22	2	"Corn"	"f"	"random"	0.761549520170952
22	2	"Corn"	"f"	"crossMov"	0.947505927542296
22	2	"3Iron"	"c"	"sample"	2.15841100240441
22	2	"3Iron"	"c"	"random"	1.94868054919271
22	2	"3Iron"	"c"	"crossMov"	1.75026495705781
22	2	"3Iron"	"f"	"sample"	4.98165405458955
22	2	"3Iron"	"f"	"random"	1.1419182400633
22	2	"3Iron"	"f"	"crossMov"	2.76726100713092
22	4	"Corn"	"c"	"sample"	4.48079662883131
22	4	"Corn"	"c"	"random"	3.2201221231326
22	4	"Corn"	"c"	"crossMov"	2.13789060547222
22	4	"Corn"	"f"	"sample"	1.95166142114746
22	4	"Corn"	"f"	"random"	2.20530136567805
22	4	"Corn"	"f"	"crossMov"	1.55779065779921
22	4	"3Iron"	"c"	"sample"	5.22983106500633
22	4	"3Iron"	"c"	"random"	2.10010461524824
22	4	"3Iron"	"c"	"crossMov"	4.07761353125906
22	4	"3Iron"	"f"	"sample"	4.53008992210048
22	4	"3Iron"	"f"	"random"	1.21164776615783
22	4	"3Iron"	"f"	"crossMov"	1.70541516348256
22	6	"Corn"	"c"	"sample"	7.54941416998939
22	6	"Corn"	"c"	"random"	2.62176933445497
22	6	"Corn"	"c"	"crossMov"	2.71205550287462
22	6	"Corn"	"f"	"sample"	6.1385891610987
22	6	"Corn"	"f"	"random"	1.28919653344892
22	6	"Corn"	"f"	"crossMov"	1.70458687062778
22	6	"3Iron"	"c"	"sample"	3.01749988160753
22	6	"3Iron"	"c"	"random"	2.60192346949618
22	6	"3Iron"	"c"	"crossMov"	1.47679978683567
22	6	"3Iron"	"f"	"sample"	5.97796844756534
22	6	"3Iron"	"f"	"random"	0.957056294782948
22	6	"3Iron"	"f"	"crossMov"	2.38243976928829
22	8	"Corn"	"c"	"sample"	6.02238849879934
22	8	"Corn"	"c"	"random"	1.7652319162318
22	8	"Corn"	"c"	"crossMov"	1.38766795726534
22	8	"Corn"	"f"	"sample"	5.29531400389066
22	8	"Corn"	"f"	"random"	1.29042394727476
22	8	"Corn"	"f"	"crossMov"	1.88362812525879
22	8	"3Iron"	"c"	"sample"	4.46104126992698
22	8	"3Iron"	"c"	"random"	2.26110900285674
22	8	"3Iron"	"c"	"crossMov"	2.3717958846304
22	8	"3Iron"	"f"	"sample"	8.53258481813077
22	8	"3Iron"	"f"	"random"	2.7513716416143
22	8	"3Iron"	"f"	"crossMov"	1.70135884872692
22	10	"Corn"	"c"	"sample"	4.58118001244783
22	10	"Corn"	"c"	"random"	1.97510913271356
22	10	"Corn"	"c"	"crossMov"	2.60426422733132
22	10	"Corn"	"f"	"sample"	9.30956299095327
22	10	"Corn"	"f"	"random"	1.27521105783798
22	10	"Corn"	"f"	"crossMov"	0.842321358858617
22	10	"3Iron"	"c"	"sample"	5.91914289034249
22	10	"3Iron"	"c"	"random"	3.08357117267073
22	10	"3Iron"	"c"	"crossMov"	1.51466156032187
22	10	"3Iron"	"f"	"sample"	7.06401897184951
22	10	"3Iron"	"f"	"random"	1.91519977319062
22	10	"3Iron"	"f"	"crossMov"	0.658318589725484
22	12	"Corn"	"c"	"sample"	5.44962462352146
22	12	"Corn"	"c"	"random"	2.18571696357475
22	12	"Corn"	"c"	"crossMov"	1.60824994838376
22	12	"Corn"	"f"	"sample"	9.31695980131012
22	12	"Corn"	"f"	"random"	0.958091718956213
22	12	"Corn"	"f"	"crossMov"	1.29904367491241
22	12	"3Iron"	"c"	"sample"	6.04485767137421
22	12	"3Iron"	"c"	"random"	2.12012132327977
22	12	"3Iron"	"c"	"crossMov"	0.966232717228611
22	12	"3Iron"	"f"	"sample"	9.86722066386218
22	12	"3Iron"	"f"	"random"	2.47422407510321
22	12	"3Iron"	"f"	"crossMov"	2.08010303316932
22	14	"Corn"	"c"	"sample"	7.64081279424479
22	14	"Corn"	"c"	"random"	1.72209315353765
22	14	"Corn"	"c"	"crossMov"	1.71908982797808
22	14	"Corn"	"f"	"sample"	5.22684779557643
22	14	"Corn"	"f"	"random"	1.52574003530233
22	14	"Corn"	"f"	"crossMov"	1.5135473050711
22	14	"3Iron"	"c"	"sample"	3.99277723232094
22	14	"3Iron"	"c"	"random"	2.7563492866612
22	14	"3Iron"	"c"	"crossMov"	1.54994277577819
22	14	"3Iron"	"f"	"sample"	5.39489129140848
22	14	"3Iron"	"f"	"random"	1.64629614485261
22	14	"3Iron"	"f"	"crossMov"	2.86563017948455
22	16	"Corn"	"c"	"sample"	8.42614202513895
22	16	"Corn"	"c"	"random"	1.7226131284079
22	16	"Corn"	"c"	"crossMov"	2.1651967716893
22	16	"Corn"	"f"	"sample"	15.4255064592131
22	16	"Corn"	"f"	"random"	1.04936885663113
22	16	"Corn"	"f"	"crossMov"	0.850508077787472
22	16	"3Iron"	"c"	"sample"	7.48880223607892
22	16	"3Iron"	"c"	"random"	1.40184041888101
22	16	"3Iron"	"c"	"crossMov"	3.2821829179552
22	16	"3Iron"	"f"	"sample"	9.72756817771377
22	16	"3Iron"	"f"	"random"	1.10995674135848
22	16	"3Iron"	"f"	"crossMov"	1.13402806090281
22	18	"Corn"	"c"	"sample"	6.11368665723525
22	18	"Corn"	"c"	"random"	2.41551941138675
22	18	"Corn"	"c"	"crossMov"	2.84661337047131
22	18	"Corn"	"f"	"sample"	8.92470571872795
22	18	"Corn"	"f"	"random"	1.65390006206467
22	18	"Corn"	"f"	"crossMov"	1.13550084809308
22	18	"3Iron"	"c"	"sample"	4.19570569929534
22	18	"3Iron"	"c"	"random"	2.39838206041549
22	18	"3Iron"	"c"	"crossMov"	2.31444007786234
22	18	"3Iron"	"f"	"sample"	7.45339625785705
22	18	"3Iron"	"f"	"random"	1.99897335446726
22	18	"3Iron"	"f"	"crossMov"	2.54863512290724
22	20	"Corn"	"c"	"sample"	5.90566330039808
22	20	"Corn"	"c"	"random"	2.51755008429946
22	20	"Corn"	"c"	"crossMov"	2.1577139487328
22	20	"Corn"	"f"	"sample"	9.68672605101095
22	20	"Corn"	"f"	"random"	1.10192517058031
22	20	"Corn"	"f"	"crossMov"	1.19977310265564
22	20	"3Iron"	"c"	"sample"	6.60244122314486
22	20	"3Iron"	"c"	"random"	1.33860394387918
22	20	"3Iron"	"c"	"crossMov"	2.0548434701314
22	20	"3Iron"	"f"	"sample"	7.61211192725871
22	20	"3Iron"	"f"	"random"	1.37588726446617
22	20	"3Iron"	"f"	"crossMov"	1.08458180808942
22	22	"Corn"	"c"	"sample"	4.85850976785186
22	22	"Corn"	"c"	"random"	1.92698575098531
22	22	"Corn"	"c"	"crossMov"	1.50808824788167
22	22	"Corn"	"f"	"sample"	12.7602049059156
22	22	"Corn"	"f"	"random"	1.47245962273997
22	22	"Corn"	"f"	"crossMov"	2.69494445903296
22	22	"3Iron"	"c"	"sample"	7.17806127986577
22	22	"3Iron"	"c"	"random"	2.00394068747794
22	22	"3Iron"	"c"	"crossMov"	1.91802931108419
22	22	"3Iron"	"f"	"sample"	12.5283844008127
22	22	"3Iron"	"f"	"random"	1.14420500416324
22	22	"3Iron"	"f"	"crossMov"	2.78219267890067
22	24	"Corn"	"c"	"sample"	6.31756233008146
22	24	"Corn"	"c"	"random"	2.17853556588211
22	24	"Corn"	"c"	"crossMov"	2.07557709954361
22	24	"Corn"	"f"	"sample"	8.27845740026179
22	24	"Corn"	"f"	"random"	1.40617242720172
22	24	"Corn"	"f"	"crossMov"	1.11608841727389
22	24	"3Iron"	"c"	"sample"	5.4219894301626
22	24	"3Iron"	"c"	"random"	2.53284110310041
22	24	"3Iron"	"c"	"crossMov"	1.87600747488952
22	24	"3Iron"	"f"	"sample"	7.76844079396965
22	24	"3Iron"	"f"	"random"	1.91489621952783
22	24	"3Iron"	"f"	"crossMov"	2.01131363764694
22	26	"Corn"	"c"	"sample"	6.79771659115291
22	26	"Corn"	"c"	"random"	2.41362333923145
22	26	"Corn"	"c"	"crossMov"	1.86128276827912
22	26	"Corn"	"f"	"sample"	7.07941365337194
22	26	"Corn"	"f"	"random"	1.06059364783524
22	26	"Corn"	"f"	"crossMov"	1.94190942600098
22	26	"3Iron"	"c"	"sample"	3.96180171305109
22	26	"3Iron"	"c"	"random"	2.58853727949574
22	26	"3Iron"	"c"	"crossMov"	1.85168346090339
22	26	"3Iron"	"f"	"sample"	7.16468251002737
22	26	"3Iron"	"f"	"random"	1.61563582681335
22	26	"3Iron"	"f"	"crossMov"	1.65422997083836
22	28	"Corn"	"c"	"sample"	10.4947166080175
22	28	"Corn"	"c"	"random"	1.636619476283
22	28	"Corn"	"c"	"crossMov"	1.43809658976614
22	28	"Corn"	"f"	"sample"	9.40111650713052
22	28	"Corn"	"f"	"random"	1.55919541076728
22	28	"Corn"	"f"	"crossMov"	1.02092041358076
22	28	"3Iron"	"c"	"sample"	3.77256910959498
22	28	"3Iron"	"c"	"random"	2.34443934312779
22	28	"3Iron"	"c"	"crossMov"	1.98892426491143
22	28	"3Iron"	"f"	"sample"	10.9921233741404
22	28	"3Iron"	"f"	"random"	2.04157990536917
22	28	"3Iron"	"f"	"crossMov"	1.70905162807399
22	30	"Corn"	"c"	"sample"	6.4715983021247
22	30	"Corn"	"c"	"random"	1.97637579005767
22	30	"Corn"	"c"	"crossMov"	2.31212699516125
22	30	"Corn"	"f"	"sample"	10.2824771274287
22	30	"Corn"	"f"	"random"	1.28631389323304
22	30	"Corn"	"f"	"crossMov"	1.64164846405472
22	30	"3Iron"	"c"	"sample"	7.39550528294095
22	30	"3Iron"	"c"	"random"	2.27441291978415
22	30	"3Iron"	"c"	"crossMov"	2.02736105511577
22	30	"3Iron"	"f"	"sample"	10.3880403719995
22	30	"3Iron"	"f"	"random"	1.50143448623134
22	30	"3Iron"	"f"	"crossMov"	1.62509928391284
22	32	"Corn"	"c"	"sample"	8.04313110610085
22	32	"Corn"	"c"	"random"	2.22266712835402
22	32	"Corn"	"c"	"crossMov"	2.02852857527648
22	32	"Corn"	"f"	"sample"	8.72553185005831
22	32	"Corn"	"f"	"random"	1.11979442458268
22	32	"Corn"	"f"	"crossMov"	2.50075888599399
22	32	"3Iron"	"c"	"sample"	5.88435936756713
22	32	"3Iron"	"c"	"random"	3.03458297853712
22	32	"3Iron"	"c"	"crossMov"	1.61892892335428
22	32	"3Iron"	"f"	"sample"	8.79234979478407
22	32	"3Iron"	"f"	"random"	1.9417805163162
22	32	"3Iron"	"f"	"crossMov"	1.71060339405293
23	2	"Corn"	"c"	"sample"	4.05174057328124
23	2	"Corn"	"c"	"random"	1.67332634674743
23	2	"Corn"	"c"	"crossMov"	3.48354122503351
23	2	"Corn"	"f"	"sample"	2.16638857413226
23	2	"Corn"	"f"	"random"	5.84676227461999
23	2	"Corn"	"f"	"crossMov"	1.04000550233675
23	2	"3Iron"	"c"	"sample"	5.50004337437723
23	2	"3Iron"	"c"	"random"	4.7075321949707
23	2	"3Iron"	"c"	"crossMov"	2.74759316859971
23	2	"3Iron"	"f"	"sample"	2.0674120772371
23	2	"3Iron"	"f"	"random"	0.349517514501177
23	2	"3Iron"	"f"	"crossMov"	1.02638266503826
23	4	"Corn"	"c"	"sample"	3.13954085489944
23	4	"Corn"	"c"	"random"	1.21014206773377
23	4	"Corn"	"c"	"crossMov"	2.02737214349606
23	4	"Corn"	"f"	"sample"	6.45623641095025
23	4	"Corn"	"f"	"random"	1.17557907621651
23	4	"Corn"	"f"	"crossMov"	0.971777256456128
23	4	"3Iron"	"c"	"sample"	1.55334516770505
23	4	"3Iron"	"c"	"random"	3.6427796546391
23	4	"3Iron"	"c"	"crossMov"	1.57632620053915
23	4	"3Iron"	"f"	"sample"	4.36198952254862
23	4	"3Iron"	"f"	"random"	4.90250251543086
23	4	"3Iron"	"f"	"crossMov"	1.29591363161316
23	6	"Corn"	"c"	"sample"	4.24412134053715
23	6	"Corn"	"c"	"random"	4.04615850148197
23	6	"Corn"	"c"	"crossMov"	2.43931951697746
23	6	"Corn"	"f"	"sample"	2.4563113518087
23	6	"Corn"	"f"	"random"	2.61587504588843
23	6	"Corn"	"f"	"crossMov"	2.37187961710975
23	6	"3Iron"	"c"	"sample"	2.93334968324276
23	6	"3Iron"	"c"	"random"	2.70311400482462
23	6	"3Iron"	"c"	"crossMov"	3.57824220565823
23	6	"3Iron"	"f"	"sample"	3.19257543168362
23	6	"3Iron"	"f"	"random"	1.16967414212016
23	6	"3Iron"	"f"	"crossMov"	2.75418874870703
23	8	"Corn"	"c"	"sample"	8.33742624351022
23	8	"Corn"	"c"	"random"	1.32308186862767
23	8	"Corn"	"c"	"crossMov"	2.74727208869582
23	8	"Corn"	"f"	"sample"	12.1178913499724
23	8	"Corn"	"f"	"random"	1.25176435790688
23	8	"Corn"	"f"	"crossMov"	0.937686728782725
23	8	"3Iron"	"c"	"sample"	3.20823805859143
23	8	"3Iron"	"c"	"random"	2.19660887942787
23	8	"3Iron"	"c"	"crossMov"	3.44936644297377
23	8	"3Iron"	"f"	"sample"	4.38930395393046
23	8	"3Iron"	"f"	"random"	1.95955450674721
23	8	"3Iron"	"f"	"crossMov"	2.17870572062897
23	10	"Corn"	"c"	"sample"	5.48375382569633
23	10	"Corn"	"c"	"random"	2.16180800681002
23	10	"Corn"	"c"	"crossMov"	2.44211269349341
23	10	"Corn"	"f"	"sample"	6.12224917305966
23	10	"Corn"	"f"	"random"	1.57661277056949
23	10	"Corn"	"f"	"crossMov"	1.01532743204896
23	10	"3Iron"	"c"	"sample"	4.83268539571148
23	10	"3Iron"	"c"	"random"	2.75285289053236
23	10	"3Iron"	"c"	"crossMov"	2.04180510900504
23	10	"3Iron"	"f"	"sample"	5.55449253883228
23	10	"3Iron"	"f"	"random"	1.58485448126993
23	10	"3Iron"	"f"	"crossMov"	1.68033706371174
23	12	"Corn"	"c"	"sample"	3.88078083073341
23	12	"Corn"	"c"	"random"	1.49350799816248
23	12	"Corn"	"c"	"crossMov"	1.63359535289643
23	12	"Corn"	"f"	"sample"	7.83765154733582
23	12	"Corn"	"f"	"random"	3.09122681259935
23	12	"Corn"	"f"	"crossMov"	1.46540522137539
23	12	"3Iron"	"c"	"sample"	5.47632241764297
23	12	"3Iron"	"c"	"random"	2.14460088130072
23	12	"3Iron"	"c"	"crossMov"	1.87096597632162
23	12	"3Iron"	"f"	"sample"	11.3133225979877
23	12	"3Iron"	"f"	"random"	1.29584700045784
23	12	"3Iron"	"f"	"crossMov"	2.01749207645539
23	14	"Corn"	"c"	"sample"	7.22187757882196
23	14	"Corn"	"c"	"random"	1.91473227749387
23	14	"Corn"	"c"	"crossMov"	2.75300772305578
23	14	"Corn"	"f"	"sample"	8.36406453173195
23	14	"Corn"	"f"	"random"	1.17046377551706
23	14	"Corn"	"f"	"crossMov"	1.30242514299915
23	14	"3Iron"	"c"	"sample"	3.83371104473491
23	14	"3Iron"	"c"	"random"	1.76491802944549
23	14	"3Iron"	"c"	"crossMov"	1.69965198538742
23	14	"3Iron"	"f"	"sample"	7.68624450105929
23	14	"3Iron"	"f"	"random"	1.98318580035
23	14	"3Iron"	"f"	"crossMov"	1.26039719395125
23	16	"Corn"	"c"	"sample"	5.98876307031107
23	16	"Corn"	"c"	"random"	2.09705713128761
23	16	"Corn"	"c"	"crossMov"	1.91255361903935
23	16	"Corn"	"f"	"sample"	8.80054341548797
23	16	"Corn"	"f"	"random"	1.28177723040809
23	16	"Corn"	"f"	"crossMov"	1.1699984449708
23	16	"3Iron"	"c"	"sample"	6.82076941868862
23	16	"3Iron"	"c"	"random"	1.86432204966453
23	16	"3Iron"	"c"	"crossMov"	2.70829978575911
23	16	"3Iron"	"f"	"sample"	8.04654139775373
23	16	"3Iron"	"f"	"random"	1.72276025657398
23	16	"3Iron"	"f"	"crossMov"	1.42783287112261
23	18	"Corn"	"c"	"sample"	5.48809664831231
23	18	"Corn"	"c"	"random"	3.25337905845802
23	18	"Corn"	"c"	"crossMov"	1.41665159116956
23	18	"Corn"	"f"	"sample"	9.76622777284925
23	18	"Corn"	"f"	"random"	1.91706437083944
23	18	"Corn"	"f"	"crossMov"	1.11952830604348
23	18	"3Iron"	"c"	"sample"	4.8527378339756
23	18	"3Iron"	"c"	"random"	1.8818611001678
23	18	"3Iron"	"c"	"crossMov"	2.02038472106318
23	18	"3Iron"	"f"	"sample"	11.4463407935785
23	18	"3Iron"	"f"	"random"	1.89899578523533
23	18	"3Iron"	"f"	"crossMov"	2.16155190892036
23	20	"Corn"	"c"	"sample"	6.05457263753674
23	20	"Corn"	"c"	"random"	2.51191004649384
23	20	"Corn"	"c"	"crossMov"	1.99530458546219
23	20	"Corn"	"f"	"sample"	9.9263951511283
23	20	"Corn"	"f"	"random"	1.87271970992778
23	20	"Corn"	"f"	"crossMov"	1.00950402323771
23	20	"3Iron"	"c"	"sample"	4.03657191115501
23	20	"3Iron"	"c"	"random"	1.94463948738391
23	20	"3Iron"	"c"	"crossMov"	1.99423614329273
23	20	"3Iron"	"f"	"sample"	8.62656777296345
23	20	"3Iron"	"f"	"random"	1.30112316630472
23	20	"3Iron"	"f"	"crossMov"	1.76733763812653
23	22	"Corn"	"c"	"sample"	5.7090518497584
23	22	"Corn"	"c"	"random"	2.90390231836111
23	22	"Corn"	"c"	"crossMov"	1.88981165200007
23	22	"Corn"	"f"	"sample"	7.35096067243858
23	22	"Corn"	"f"	"random"	1.55435413739675
23	22	"Corn"	"f"	"crossMov"	1.79752446364128
23	22	"3Iron"	"c"	"sample"	5.06025533508879
23	22	"3Iron"	"c"	"random"	1.64296985904663
23	22	"3Iron"	"c"	"crossMov"	1.71398787387792
23	22	"3Iron"	"f"	"sample"	9.00548067022018
23	22	"3Iron"	"f"	"random"	1.65844582552489
23	22	"3Iron"	"f"	"crossMov"	1.21569927564478
23	24	"Corn"	"c"	"sample"	6.41742718828289
23	24	"Corn"	"c"	"random"	2.13581743997734
23	24	"Corn"	"c"	"crossMov"	1.71073617394932
23	24	"Corn"	"f"	"sample"	11.3495614999307
23	24	"Corn"	"f"	"random"	2.16118247687316
23	24	"Corn"	"f"	"crossMov"	1.24551566333386
23	24	"3Iron"	"c"	"sample"	3.78594879783186
23	24	"3Iron"	"c"	"random"	2.61708709927631
23	24	"3Iron"	"c"	"crossMov"	2.70637530530917
23	24	"3Iron"	"f"	"sample"	10.9827233766104
23	24	"3Iron"	"f"	"random"	1.51817749057129
23	24	"3Iron"	"f"	"crossMov"	2.51797649721517
23	26	"Corn"	"c"	"sample"	7.27938004959762
23	26	"Corn"	"c"	"random"	2.56338519267094
23	26	"Corn"	"c"	"crossMov"	2.22436252938503
23	26	"Corn"	"f"	"sample"	7.43256224604155
23	26	"Corn"	"f"	"random"	1.84705021101895
23	26	"Corn"	"f"	"crossMov"	1.82288352745257
23	26	"3Iron"	"c"	"sample"	4.24342727093814
23	26	"3Iron"	"c"	"random"	2.44138187922256
23	26	"3Iron"	"c"	"crossMov"	1.75912829609497
23	26	"3Iron"	"f"	"sample"	8.11173063905031
23	26	"3Iron"	"f"	"random"	1.56101072040429
23	26	"3Iron"	"f"	"crossMov"	3.23571942628887
23	28	"Corn"	"c"	"sample"	7.99933343631637
23	28	"Corn"	"c"	"random"	2.18673536268284
23	28	"Corn"	"c"	"crossMov"	1.33826509439677
23	28	"Corn"	"f"	"sample"	11.1591230189594
23	28	"Corn"	"f"	"random"	1.0898124584586
23	28	"Corn"	"f"	"crossMov"	1.67488581168151
23	28	"3Iron"	"c"	"sample"	5.88480386108944
23	28	"3Iron"	"c"	"random"	1.86293583050048
23	28	"3Iron"	"c"	"crossMov"	2.66023016979225
23	28	"3Iron"	"f"	"sample"	9.69474967341847
23	28	"3Iron"	"f"	"random"	1.31569502177045
23	28	"3Iron"	"f"	"crossMov"	1.54435318628118
23	30	"Corn"	"c"	"sample"	7.16474574350813
23	30	"Corn"	"c"	"random"	2.25248970857811
23	30	"Corn"	"c"	"crossMov"	2.42775179663596
23	30	"Corn"	"f"	"sample"	10.5907023007539
23	30	"Corn"	"f"	"random"	1.34865935122946
23	30	"Corn"	"f"	"crossMov"	1.13343479498543
23	30	"3Iron"	"c"	"sample"	11.3618423885265
23	30	"3Iron"	"c"	"random"	1.93707863025011
23	30	"3Iron"	"c"	"crossMov"	2.01176814404883
23	30	"3Iron"	"f"	"sample"	9.97050607438415
23	30	"3Iron"	"f"	"random"	1.78815383071076
23	30	"3Iron"	"f"	"crossMov"	1.30879284081853
23	32	"Corn"	"c"	"sample"	7.95928136522575
23	32	"Corn"	"c"	"random"	2.33610454611333
23	32	"Corn"	"c"	"crossMov"	1.74609788874081
23	32	"Corn"	"f"	"sample"	11.174676287229
23	32	"Corn"	"f"	"random"	1.77046416203773
23	32	"Corn"	"f"	"crossMov"	1.72793093605888
23	32	"3Iron"	"c"	"sample"	6.19977994453014
23	32	"3Iron"	"c"	"random"	2.64172376112839
23	32	"3Iron"	"c"	"crossMov"	1.78875555351931
23	32	"3Iron"	"f"	"sample"	11.6429536234257
23	32	"3Iron"	"f"	"random"	1.8271153278639
23	32	"3Iron"	"f"	"crossMov"	1.45395460460104
24	2	"Corn"	"c"	"sample"	2.78409801198527
24	2	"Corn"	"c"	"random"	2.21919667753595
24	2	"Corn"	"c"	"crossMov"	2.7738395711797
24	2	"Corn"	"f"	"sample"	5.42399199172276
24	2	"Corn"	"f"	"random"	1.75656394987518
24	2	"Corn"	"f"	"crossMov"	2.35895231304918
24	2	"3Iron"	"c"	"sample"	2.8282156345716
24	2	"3Iron"	"c"	"random"	2.1956638751685
24	2	"3Iron"	"c"	"crossMov"	2.10521589824852
24	2	"3Iron"	"f"	"sample"	2.05202479183056
24	2	"3Iron"	"f"	"random"	1.34626978520476
24	2	"3Iron"	"f"	"crossMov"	1.89276838059418
24	4	"Corn"	"c"	"sample"	3.3526441633122
24	4	"Corn"	"c"	"random"	2.23464952033333
24	4	"Corn"	"c"	"crossMov"	1.93228047811775
24	4	"Corn"	"f"	"sample"	4.85507155416778
24	4	"Corn"	"f"	"random"	1.64476445213613
24	4	"Corn"	"f"	"crossMov"	1.33188076690575
24	4	"3Iron"	"c"	"sample"	4.06153480651242
24	4	"3Iron"	"c"	"random"	1.20995850224115
24	4	"3Iron"	"c"	"crossMov"	1.76964740842823
24	4	"3Iron"	"f"	"sample"	1.99014492108746
24	4	"3Iron"	"f"	"random"	2.1890582811556
24	4	"3Iron"	"f"	"crossMov"	1.37647055428142
24	6	"Corn"	"c"	"sample"	3.75863605817371
24	6	"Corn"	"c"	"random"	1.91153754107581
24	6	"Corn"	"c"	"crossMov"	2.40268930867142
24	6	"Corn"	"f"	"sample"	1.22107488262951
24	6	"Corn"	"f"	"random"	1.20511085961343
24	6	"Corn"	"f"	"crossMov"	2.20057206346788
24	6	"3Iron"	"c"	"sample"	2.83697203149474
24	6	"3Iron"	"c"	"random"	2.09006323650454
24	6	"3Iron"	"c"	"crossMov"	5.31436050469617
24	6	"3Iron"	"f"	"sample"	3.37058220226013
24	6	"3Iron"	"f"	"random"	2.62714443923832
24	6	"3Iron"	"f"	"crossMov"	1.8128932262902
24	8	"Corn"	"c"	"sample"	2.19543252447697
24	8	"Corn"	"c"	"random"	1.17316151053597
24	8	"Corn"	"c"	"crossMov"	2.18665542369544
24	8	"Corn"	"f"	"sample"	6.16565070945542
24	8	"Corn"	"f"	"random"	1.71759544657733
24	8	"Corn"	"f"	"crossMov"	1.35517710664603
24	8	"3Iron"	"c"	"sample"	1.69977434351782
24	8	"3Iron"	"c"	"random"	1.99110755057912
24	8	"3Iron"	"c"	"crossMov"	1.33835367136671
24	8	"3Iron"	"f"	"sample"	4.47016353252132
24	8	"3Iron"	"f"	"random"	2.56985910478795
24	8	"3Iron"	"f"	"crossMov"	1.26633197173312
24	10	"Corn"	"c"	"sample"	4.08055484315938
24	10	"Corn"	"c"	"random"	1.84643825638851
24	10	"Corn"	"c"	"crossMov"	2.65782598038292
24	10	"Corn"	"f"	"sample"	12.4499816815324
24	10	"Corn"	"f"	"random"	1.85407904994912
24	10	"Corn"	"f"	"crossMov"	1.17218388201658
24	10	"3Iron"	"c"	"sample"	5.84075090165101
24	10	"3Iron"	"c"	"random"	1.12743116129271
24	10	"3Iron"	"c"	"crossMov"	1.96300644906035
24	10	"3Iron"	"f"	"sample"	13.6784875562472
24	10	"3Iron"	"f"	"random"	1.61072417129054
24	10	"3Iron"	"f"	"crossMov"	1.26406722430586
24	12	"Corn"	"c"	"sample"	6.4678413382065
24	12	"Corn"	"c"	"random"	1.7353810440131
24	12	"Corn"	"c"	"crossMov"	2.1177060859101
24	12	"Corn"	"f"	"sample"	10.6716065892762
24	12	"Corn"	"f"	"random"	2.11795632648511
24	12	"Corn"	"f"	"crossMov"	1.25144859440473
24	12	"3Iron"	"c"	"sample"	6.07466546327183
24	12	"3Iron"	"c"	"random"	1.99586098402449
24	12	"3Iron"	"c"	"crossMov"	1.83037733835727
24	12	"3Iron"	"f"	"sample"	8.89200979018161
24	12	"3Iron"	"f"	"random"	1.06695770055127
24	12	"3Iron"	"f"	"crossMov"	2.74621559738399
24	14	"Corn"	"c"	"sample"	6.71927692282519
24	14	"Corn"	"c"	"random"	1.97160848111884
24	14	"Corn"	"c"	"crossMov"	2.36549085144613
24	14	"Corn"	"f"	"sample"	8.09203743473732
24	14	"Corn"	"f"	"random"	0.973834538020166
24	14	"Corn"	"f"	"crossMov"	1.35165741219457
24	14	"3Iron"	"c"	"sample"	4.74030759107234
24	14	"3Iron"	"c"	"random"	2.45750974089364
24	14	"3Iron"	"c"	"crossMov"	1.81632541104563
24	14	"3Iron"	"f"	"sample"	7.26102954311136
24	14	"3Iron"	"f"	"random"	1.1103769569158
24	14	"3Iron"	"f"	"crossMov"	1.96467687731684
24	16	"Corn"	"c"	"sample"	9.0099876840725
24	16	"Corn"	"c"	"random"	1.94709067863589
24	16	"Corn"	"c"	"crossMov"	1.88584177976631
24	16	"Corn"	"f"	"sample"	11.9236887504747
24	16	"Corn"	"f"	"random"	2.57872004368374
24	16	"Corn"	"f"	"crossMov"	1.7625050847671
24	16	"3Iron"	"c"	"sample"	6.9383763246837
24	16	"3Iron"	"c"	"random"	2.18374781620091
